-9.97957 , 8.44414 , 2.43926 , 0.710407 , -0.0938664 , -0.52879 , -0.0604201 , 0.471086 , 0.575304 , -0.75086 , -0.0450663 , -0.155626 , -0.164776 , -0.0796763 , -0.23662 , 0.0744468 , -0.550917 , -0.0149231 , 0.00165427 , -0.103029 , 
-11.1675 , 6.83853 , -0.54496 , -1.5092 , -0.552218 , -1.39533 , -0.489266 , -0.00505484 , -0.111781 , 0.380943 , 0.358965 , -1.00333 , -0.642723 , -0.86974 , -0.0524068 , -0.0808167 , 0.0882823 , 0.488693 , -0.29758 , 0.720516 , 
-10.9006 , 7.1732 , 1.51668 , 0.536322 , -0.29182 , -1.29332 , -0.425552 , -0.0567014 , -0.366485 , 0.113613 , 0.405984 , -0.484184 , 0.231212 , 0.732597 , 0.853955 , 0.236887 , -0.00107089 , -0.10693 , 0.518366 , -0.252485 , 
-10.3749 , 7.14713 , 1.23829 , 1.00733 , 0.760922 , -0.930764 , -0.706247 , -0.78042 , 0.240242 , 0.458356 , 0.252054 , -0.0844585 , -0.372999 , -0.250365 , 0.340003 , 0.504679 , 0.649609 , -0.240546 , -0.381842 , -0.25615 , 
-11.0696 , 6.46648 , 0.598392 , -0.0318005 , -0.485297 , -0.656166 , -0.137304 , 0.658893 , 1.01151 , 0.976891 , 0.110827 , 0.456322 , 0.575927 , -0.333551 , 0.0975822 , 0.156214 , -0.343651 , -0.437912 , 0.298774 , 0.183081 , 
-12.013 , 7.44458 , 0.766968 , -1.20554 , -0.573469 , -1.60344 , -0.0498433 , -0.0139314 , -1.46907 , 0.214628 , 0.701816 , 0.304867 , 0.579327 , 0.288314 , 0.77232 , 0.80421 , 0.147403 , 0.169306 , 0.126806 , -0.116775 , 
-12.183 , 6.4879 , 1.08099 , -0.791793 , -1.18961 , -1.20417 , -0.833642 , -0.22456 , -0.757422 , -0.877959 , -0.163898 , 0.139963 , -0.0437805 , 0.112053 , -0.0376634 , 0.0248316 , 0.30418 , 0.350865 , 0.52881 , 0.564138 , 
-10.4416 , 7.40089 , 2.20615 , 0.594304 , 0.133637 , -0.636396 , 0.648725 , 0.998439 , -1.3161 , -0.17602 , 1.02458 , -0.182497 , 0.0986106 , -0.363248 , 0.490379 , 0.0679143 , -0.701055 , -0.767822 , -0.152624 , -0.360149 , 
-10.224 , 8.23567 , 2.05868 , 0.191184 , -1.05273 , -1.24763 , -0.189887 , -0.152988 , -0.816065 , -1.19093 , 0.108148 , 0.437237 , 0.824344 , 0.442014 , 0.655212 , 0.487796 , 0.0414443 , -0.271152 , -0.153218 , 0.415419 , 
-10.9656 , 5.99818 , 0.400868 , -0.679694 , 0.294307 , -0.484502 , -0.708795 , 0.106153 , -0.0208564 , -0.586417 , -0.276995 , 1.12219 , 0.865781 , 0.664226 , 0.335204 , 0.663205 , -0.169532 , -0.0882959 , -0.075219 , -0.788989 , 
-12.5011 , 5.71091 , 0.912514 , -0.500165 , -0.632971 , -0.617159 , -1.89702 , -1.43883 , -0.524223 , 0.290089 , 0.34505 , 0.319691 , -0.0067232 , 0.259968 , 0.656775 , 0.126719 , -0.121217 , 0.339664 , 0.632681 , 0.297679 , 
-10.1001 , 7.44294 , 0.152857 , -1.62142 , -0.845946 , -0.761473 , -0.816648 , -0.926588 , -0.756131 , 0.11202 , 0.678305 , 0.86953 , 0.406767 , 0.966545 , 0.446902 , -0.0368833 , -0.534559 , 0.181858 , 0.177504 , -0.0572829 , 
-10.0783 , 6.10844 , -0.718354 , 0.0144284 , -0.120544 , -0.580427 , -0.872305 , -0.237378 , 0.730663 , 0.396159 , 0.169281 , 0.746009 , 0.473286 , -0.0217216 , 0.509645 , 0.199076 , -0.576543 , -0.59589 , -0.260718 , -0.00511239 , 
-10.4766 , 6.31453 , 0.435497 , -0.117599 , -0.755206 , -0.646075 , -0.0228663 , -0.784628 , -1.00949 , -0.586605 , -0.0939427 , -0.477968 , 0.272905 , -0.718166 , -0.554909 , -0.485615 , 0.13663 , -0.417188 , -0.00458 , 0.406594 , 
-8.96137 , 6.84147 , 0.0263997 , 0.11518 , -0.876961 , -0.530506 , 0.493887 , 1.32304 , -0.38054 , 0.927166 , 0.838969 , -0.348579 , -0.205047 , -0.899686 , -0.558641 , 0.244208 , -0.335698 , -0.655554 , -0.479453 , -0.809535 , 
